freqs,H1,H2,H1p,H2p
4.93962174387832,1.35647564936361,0.373766949443542,-5.53009542460415,159.528523586082
4.98537346387389,1.36388495957849,0.382537397283206,-5.79133616340181,158.914168830128
5.03154894503805,1.3713829064851,0.391483356604626,-6.06139943291296,158.290498585673
5.07815211232767,1.37896703347346,0.400606623321114,-6.34045467900606,157.657471723627
5.12518692705333,1.38663466423897,0.409908906883354,-6.62866977251952,157.015047913441
5.17265738721602,1.39438289528012,0.419391822474251,-6.92621078240735,156.363187738541
5.22056752784697,1.40220858841887,0.429056882857405,-7.23324174370699,155.701852819094
5.26892142135067,1.41010836336499,0.438905489872235,-7.54992442022459,155.031005942497
5.31772317785097,1.4180785903545,0.448938925581225,-7.8764180620132,154.350611201713
5.36697694554048,1.42611538288897,0.459158343062368,-8.21287915753912,153.660634141942
5.41668691103315,1.43421459061121,0.469564756859179,-8.55946118060357,152.961041915546
5.46685729972018,1.44237179235008,0.480159033083529,-8.91631433193148,152.251803445878
5.51749237612913,1.4505822893745,0.49094187918617,-9.28358527543245,151.532889599903
5.56859644428641,1.45884109889628,0.501913833400281,-9.66141686909646,150.80427337001
5.62017384808319,1.46714294786985,0.513075253874512,-10.0499478905935,150.065930065083
5.67222897164454,1.47548226713403,0.524426307510787,-10.4493127574983,149.317837510975
5.72476623970218,1.48385318594551,0.535966958521362,-10.8596412421161,148.559976260713
5.7777901179705,1.49224952696845,0.547696956739617,-11.2810581812397,147.792329814034
5.83130511352622,1.50066480176499,0.559615825699486,-11.7136831804696,147.014884846846
5.88531577519145,1.50909220686077,0.571722850525346,-12.1576303136067,146.227631450072
5.93982669392036,1.51752462044339,0.584017065660794,-12.6130078170072,145.430563378186
5.99484250318941,1.52595459976744,0.596497242484436,-13.0799177792517,144.623678306955
6.05036787939122,1.53437437933369,0.609161876851611,-13.5584558262351,143.806978100498
6.10640754223204,1.5427758699209,0.622009176620911,-14.0487108020864,142.980469087018
6.16296625513294,1.55115065854569,0.635037049215594,-14.5507644462224,142.14416234311
6.22004882563471,1.55949000943236,0.648243089287698,-15.0646910670606,141.298073986009
6.2776601058065,1.56778486607214,0.661624566550819,-15.5905572128027,140.442225473224
6.33580499265825,1.57602585445671,0.675178413854953,-16.1284213399885,139.576643908972
6.39448842855694,1.5842032875696,0.688901215585476,-16.6783334804942,138.701362356557
6.4537154016467,1.59230717122036,0.702789196473573,-17.2403349078509,137.81642015566
6.5134909462728,1.60032721130258,0.716838210902999,-17.8144578036346,136.921863243902
6.57382014340959,1.60825282256136,0.731043732818285,-18.4007249252035,136.017744481116
6.63470812109235,1.61607313894722,0.745400846333475,-18.9991492757661,135.10412397523
6.69616005485322,1.62377702563141,0.759904237144769,-19.6097337780382,134.181069408464
6.75818116816111,1.63135309275678,0.774548184864162,-20.2324709530118,133.248656362123
6.82077673286568,1.63878971098631,0.789326556385279,-20.8673426052608,132.306968638369
6.8839520696455,1.64607502891052,0.804232800398649,-21.5143195165708,131.356098577251
6.94771254846024,1.65319699235697,0.819259943178918,-22.1733611493652,130.396147366897
7.01206358900718,1.66014336564759,0.834400585759491,-22.844415362219,129.427225345007
7.07701066118189,1.66690175482485,0.849646902616668,-23.5274181391114,128.449452289438
7.14255928554313,1.67345963286653,0.864990641987918,-24.2222933348672,127.462957695218
7.20871503378214,1.67980436688026,0.880423127922667,-24.9289524384949,126.467881036463
7.27548352919623,1.68592324727151,0.895935264198281,-25.6472943574074,125.464372009712
7.34287044716676,1.69180351884019,0.911517540185586,-26.3772052241981,124.452590757047
7.41088151564157,1.69743241375814,0.927160038773843,-27.1185582286744,123.432708065874
7.47952251562182,1.70279718635406,0.942852446436169,-27.8712134777418,122.404905542984
7.54879928165344,1.70788514960768,0.95858406551137,-28.635017885099,121.369375760293
7.618717702323,1.71268371324056,0.974343828761851,-29.4098050936179,120.32632236979
7.68928372075831,1.71718042326155,0.990120316259345,-30.1953954324126,119.275960184917
7.76050333513357,1.7213630028084,1.00590177462417,-30.9915959111656,118.218515226137
7.8323825991792,1.72521939409598,1.02167613862393,-31.7982002534363,117.1542247286
7.90492762269642,1.72873780127014,1.03743105513236,-32.614988971474,116.083337109248
7.97814457207662,1.73190673393406,1.05315390940788,-33.4417294839713,115.006111891762
8.05203967082547,1.73471505110084,1.06883185363978,-34.2781762786403,113.922819587569
8.12661920009194,1.73715200530174,1.08445183768577,-35.1240711206624,112.833741531171
8.2018894992022,1.73920728656791,1.10000064189566,-35.9791433086341,111.73916966876
8.27785696619848,1.7408710659826,1.11546491189031,-36.843109978119,110.639406299393
8.35452805838287,1.74213403849438,1.13083119515275,-37.7156764539234,109.534763767555
